OrderID,CustomerID,OrderDate,ProductID,ProductName,Quantity,Price,Total,Status
c283e1ff-0d2a-43b9-bf31-52b9cc038647,CUST-5791,2023-08-24,PROD-638,Product-65,21,54.1,1136.1,Delivered
f4b3c7ee-9a72-4014-b932-7f87ee857161,CUST-2309,2023-06-11,PROD-819,Product-4,20,181.51,3630.2,Shipped
b0fdaef4-0701-4c92-b05c-656ccee49955,CUST-8081,2023-11-17,PROD-998,Product-89,15,166.76,2501.4,Pending
be2338fb-a22b-4625-812d-6cb82678a801,CUST-6230,2023-11-19,PROD-200,Product-7,18,407.81,7340.58,Pending
64042c3e-a897-406d-996e-255dc42bd468,CUST-1290,2023-12-23,PROD-451,Product-26,44,491.92,21644.48,Shipped
bef32b7a-d6f8-4aa8-b02c-c70708a4d497,CUST-5440,2023-08-01,PROD-407,Product-48,21,485.83,10202.43,Pending
3bfa0b12-aa9e-468d-ab12-0f7865e443f7,CUST-9276,2023-11-15,PROD-335,Product-17,35,72.4,2534.0,Pending
64c3b479-08c9-4552-99a3-068986381a6d,CUST-9538,2023-11-04,PROD-734,Product-37,58,424.36,24612.88,Pending
b6910107-e292-4d60-a8a5-495b8e5351a8,CUST-2363,2023-06-11,PROD-318,Product-48,39,239.82,9352.98,Shipped
342448eb-4797-4307-a494-9ae4f3d0b87e,CUST-9531,2023-11-18,PROD-844,Product-11,22,446.35,9819.7,Shipped
64986914-7e95-45e3-be9e-cd7469c1acdc,CUST-8611,2023-09-29,PROD-971,Product-59,84,118.56,9959.04,Delivered
1b15f032-f45d-4af2-b879-4fef3acbc1bd,CUST-3191,2024-03-30,PROD-656,Product-67,80,209.41,16752.8,Shipped
a3a23d7f-9bf3-4c3f-b7df-ac336c3202cd,CUST-1486,2024-05-01,PROD-326,Product-19,78,423.89,33063.42,Delivered
9e5d8856-fa13-4591-8c82-41a0cb836064,CUST-2981,2023-11-02,PROD-526,Product-83,5,253.79,1268.95,Pending
e09aaebf-62a4-4935-a50e-8985671350f6,CUST-5062,2024-04-04,PROD-916,Product-89,2,494.83,989.66,Cancelled
a1bb9a12-babe-46e2-8f5d-36b47dae642b,CUST-2670,2023-08-06,PROD-556,Product-59,64,80.2,5132.8,Pending
765ab93b-1994-4fbe-b0e9-c0b04246b8e3,CUST-9821,2024-01-11,PROD-519,Product-90,20,330.44,6608.8,Cancelled
5e0e4435-c1e4-41b4-b06a-f66a69ca5149,CUST-7697,2024-04-11,PROD-130,Product-68,31,485.99,15065.69,Cancelled
56d2101a-c52d-4ea0-9d4f-b3a3dcd6c9ba,CUST-2383,2023-11-01,PROD-554,Product-43,20,350.02,7000.4,Delivered
4609f5b7-0b23-48a1-895f-ab18cda7d429,CUST-9611,2023-12-07,PROD-657,Product-85,89,417.35,37144.15,Delivered
5bebd0f2-2861-4300-8a3a-699451657181,CUST-7344,2024-01-25,PROD-120,Product-72,28,376.42,10539.76,Delivered
bde47281-7747-4ca4-8770-8bc9e7a63804,CUST-2356,2023-07-22,PROD-980,Product-57,1,163.45,163.45,Pending
a4bfe5d9-8d93-4f3d-a1dd-1bac5e6a3600,CUST-9293,2024-01-02,PROD-645,Product-27,77,128.29,9878.33,Shipped
264849cf-4739-42ce-9890-777a6d91687c,CUST-7849,2023-07-26,PROD-458,Product-5,59,144.27,8511.93,Shipped
0ba96da8-5e2b-4db1-9844-37f6b6d8cfd1,CUST-7243,2024-02-22,PROD-335,Product-8,92,62.8,5777.6,Shipped
ea8d58e7-09a7-43a5-93f0-e651d13a563f,CUST-7254,2024-01-08,PROD-153,Product-40,86,185.25,15931.5,Delivered
9734bc26-c218-4356-a05b-57abe3c5687d,CUST-7621,2023-07-26,PROD-797,Product-12,76,126.88,9642.88,Shipped
e46923bc-6c78-45ba-b53a-c20d736f1ffa,CUST-8300,2023-07-12,PROD-398,Product-74,47,58.25,2737.75,Pending
51e26812-2c09-4c1e-83e5-4007199053d4,CUST-3815,2024-03-09,PROD-302,Product-22,6,194.71,1168.26,Shipped
47fb7083-41be-431e-8105-a558b75512ca,CUST-7803,2023-09-24,PROD-864,Product-66,61,221.27,13497.47,Shipped
6029aeda-fa4f-45d2-bb0c-43b5e691d1eb,CUST-2787,2024-02-19,PROD-551,Product-22,92,266.84,24549.28,Shipped
6f9c37e2-15c6-4356-905f-8e3961c59576,CUST-7863,2024-03-18,PROD-638,Product-9,32,435.29,13929.28,Shipped
abd9081d-7027-4b45-a9de-eb19b4b31423,CUST-8798,2024-04-07,PROD-750,Product-90,61,300.22,18313.42,Cancelled
0a0effe3-be1b-4ccc-b7bd-62f300f01641,CUST-1632,2023-11-02,PROD-154,Product-81,84,341.48,28684.32,Delivered
38ac97fa-d98e-4503-b3e1-67955c2fbcc5,CUST-5100,2023-11-29,PROD-107,Product-25,90,16.01,1440.9,Pending
8e2461b0-fb8e-4499-b3cd-f3dd9c9cc9bf,CUST-4076,2023-06-18,PROD-268,Product-31,14,315.59,4418.26,Shipped
a4788e71-f416-47f7-aefe-1b1f8439abc4,CUST-8059,2023-07-14,PROD-790,Product-42,78,217.83,16990.74,Delivered
73069b6a-cdb3-4d5e-829f-7fc3774c7c36,CUST-3137,2023-08-07,PROD-280,Product-7,92,394.89,36329.88,Pending
27103d5e-284a-4cd5-8fee-811d9fe3ce21,CUST-2150,2023-10-10,PROD-988,Product-5,41,248.03,10169.23,Shipped
f764c43f-416d-452f-8159-761ccaec6015,CUST-5221,2023-08-26,PROD-442,Product-83,60,57.5,3450.0,Delivered
8660da7f-84b8-49da-835f-1fb16aedeee6,CUST-1889,2024-01-10,PROD-685,Product-99,3,268.4,805.2,Delivered
bbec54cf-740b-4cb2-b532-eea548a3115c,CUST-5189,2023-07-16,PROD-858,Product-82,18,304.87,5487.66,Pending
029b8797-9de2-4a86-b549-bac4d1484882,CUST-7771,2024-02-04,PROD-870,Product-36,27,309.29,8350.83,Shipped
f7f7dd95-4ab4-47ed-bb01-d619734068e7,CUST-2274,2024-04-05,PROD-835,Product-55,29,431.38,12510.02,Shipped
bd51d849-6213-492f-bd83-aac2d6c6fb09,CUST-7498,2024-01-25,PROD-728,Product-14,67,312.94,20966.98,Shipped
72724719-c3c8-4789-9f78-972162c8e453,CUST-5378,2023-06-11,PROD-503,Product-13,47,375.67,17656.49,Cancelled
bbd10d85-5f3b-43f2-a610-72ba27549535,CUST-3406,2023-08-05,PROD-317,Product-57,73,108.86,7946.78,Cancelled
af68102b-64f1-41d7-8087-7bd821be41db,CUST-2486,2024-05-17,PROD-447,Product-99,38,465.36,17683.68,Shipped
62d90250-e33e-40e3-97e9-7e147f14ee2d,CUST-7952,2024-05-10,PROD-104,Product-43,55,320.97,17653.35,Pending
da1c96be-ddbb-4a79-b13e-1f838b2666de,CUST-3102,2023-11-17,PROD-358,Product-71,75,348.06,26104.5,Shipped
6a7505ce-790d-4a41-b380-e6fe7e8e4490,CUST-3418,2024-02-07,PROD-951,Product-92,65,68.41,4446.65,Cancelled
0d584291-a3ec-4631-914a-6d41efcee289,CUST-9114,2024-06-04,PROD-260,Product-34,50,285.86,14293.0,Cancelled
9de20dc7-319b-4055-b9f5-a12e3b1fd031,CUST-6750,2023-10-28,PROD-454,Product-21,8,28.5,228.0,Cancelled
f4ee5cbd-9b7a-4b3f-996d-00779efacdda,CUST-8184,2023-12-15,PROD-156,Product-95,57,424.4,24190.8,Cancelled
e2224b6a-4cfe-4035-9a7a-c6d937fa77c3,CUST-9402,2023-07-02,PROD-961,Product-85,52,63.02,3277.04,Delivered
6b889a0c-9e5d-4b5d-916f-c4b4da5ed61d,CUST-2067,2024-02-16,PROD-969,Product-39,15,54.48,817.2,Cancelled
0d94dc4e-74f8-48b9-9a4e-9d763106e3e8,CUST-1962,2024-04-26,PROD-761,Product-83,48,111.96,5374.08,Shipped
dedad8a2-f3ba-4d9e-b7fa-43d326ea50a6,CUST-5074,2024-01-13,PROD-128,Product-45,76,89.13,6773.88,Delivered
3be1095f-7ad9-41f6-a9d8-41edd9bd28fd,CUST-1348,2023-12-14,PROD-538,Product-9,89,99.43,8849.27,Pending
927df0e7-3cbf-4e7b-a2bc-f366493d791c,CUST-9605,2024-01-20,PROD-698,Product-54,10,61.79,617.9,Cancelled
44e0297e-3547-4e79-a673-f26e7b56b9f6,CUST-9059,2023-11-16,PROD-793,Product-56,90,224.66,20219.4,Cancelled
cd020936-4466-4e2f-b717-e271bcc2c38c,CUST-2972,2023-07-17,PROD-476,Product-48,66,301.61,19906.26,Shipped
fb092718-7af5-4057-86fa-bbc02738c648,CUST-1010,2024-01-07,PROD-459,Product-84,13,35.63,463.19,Delivered
89c78942-2200-4cd0-8778-5f9751de6fb2,CUST-2961,2023-09-22,PROD-427,Product-56,92,268.54,24705.68,Pending
5152d94e-3f56-43e1-acd3-91776bc6328a,CUST-2549,2023-11-20,PROD-109,Product-65,50,192.1,9605.0,Delivered
2f323cc9-58b1-425d-9726-45d5e7851186,CUST-8293,2023-08-04,PROD-845,Product-42,88,81.73,7192.24,Delivered
c3f1bd7a-4073-40b2-a176-5ce38f4dde49,CUST-4052,2023-11-10,PROD-370,Product-24,60,274.35,16461.0,Shipped
37e36e3a-e233-4e64-895c-a4147f5bdd17,CUST-8528,2024-01-20,PROD-477,Product-33,59,237.48,14011.32,Cancelled
88cb6b27-d1af-45cd-96dc-aa728b728a63,CUST-8269,2024-05-08,PROD-642,Product-80,48,214.07,10275.36,Cancelled
124d747c-552c-434b-8899-db07679d9072,CUST-1633,2023-10-21,PROD-210,Product-33,43,107.9,4639.7,Delivered
525d797e-7642-4986-a75b-51c3d1b5cb40,CUST-3595,2024-05-22,PROD-423,Product-2,54,143.78,7764.12,Cancelled
237280ed-4c02-43b1-b1a5-4c2e58410a07,CUST-7927,2024-06-05,PROD-974,Product-70,55,275.58,15156.9,Shipped
d3d88cdf-8387-4d7a-9eb8-d005e1a99a94,CUST-7062,2023-06-23,PROD-879,Product-61,94,275.44,25891.36,Cancelled
8f609242-e35a-4e59-80bb-7834ea1a0583,CUST-6118,2024-01-25,PROD-780,Product-16,50,257.52,12876.0,Pending
348ea73b-4dc4-4fe2-8b5b-4e2f8dcc1b95,CUST-6724,2024-05-05,PROD-503,Product-67,10,183.39,1833.9,Shipped
378137dd-5a6b-4ebd-8aad-1c64ab08c60b,CUST-1358,2024-04-15,PROD-493,Product-40,4,441.57,1766.28,Cancelled
0f579d30-d2aa-4e80-9654-06ce474798cc,CUST-3204,2023-12-03,PROD-972,Product-57,70,367.06,25694.2,Cancelled
d7c770f9-75f4-486a-b6cd-637459bd7169,CUST-3615,2024-04-27,PROD-376,Product-30,25,213.83,5345.75,Shipped
80e64e57-fc2d-4223-a9e9-948edd43c0ad,CUST-7357,2024-03-27,PROD-334,Product-17,26,157.3,4089.8,Cancelled
e95faaec-f751-4571-b4e0-4c0f9b7c9e04,CUST-8544,2024-06-02,PROD-712,Product-97,89,425.28,37849.92,Pending
16c39dbc-5dcf-42f8-89c4-1ddd59270231,CUST-9974,2024-04-30,PROD-523,Product-41,49,157.04,7694.96,Pending
0097c102-b5ca-4a7d-b8a4-c337d199875a,CUST-2444,2023-08-14,PROD-194,Product-42,9,14.08,126.72,Pending
7aa553d2-3ebf-4572-aa41-094b89a37e25,CUST-3356,2023-10-28,PROD-625,Product-22,42,73.39,3082.38,Shipped
7c4da92d-decd-470b-8df1-8253fc1ec9dd,CUST-2312,2024-04-09,PROD-858,Product-36,83,132.04,10959.32,Pending
cb1864ab-5b11-450b-934f-31b2df76594d,CUST-8390,2024-04-29,PROD-491,Product-42,7,467.26,3270.82,Cancelled
814b5ae9-2840-4733-b46d-167411a7713b,CUST-8231,2023-10-13,PROD-454,Product-63,28,14.6,408.8,Delivered
76769f3c-ed31-4735-8b14-7cddc69e79a4,CUST-4491,2024-04-21,PROD-342,Product-5,78,225.26,17570.28,Shipped
96c38a0e-77e9-470d-a646-8cb47cd5e6c9,CUST-6691,2023-12-24,PROD-539,Product-33,4,294.31,1177.24,Cancelled
2434b18a-e970-4515-ad9c-3fdcbf6f3ccb,CUST-2568,2024-05-07,PROD-541,Product-10,22,237.77,5230.94,Shipped
2e48fe29-441e-45cb-b4ee-7f78ffac95ec,CUST-1817,2024-04-05,PROD-736,Product-75,27,409.52,11057.04,Delivered
b549ee4d-bec6-4b4b-80db-3a105b8652ed,CUST-1795,2023-11-20,PROD-925,Product-88,75,457.48,34311.0,Pending
5d60bb01-86e9-412e-bd54-53ed236ae217,CUST-4637,2023-12-22,PROD-513,Product-60,78,192.65,15026.7,Shipped
a1d228e7-2f3b-45c1-8c19-8597743f5aad,CUST-8242,2023-12-03,PROD-668,Product-41,54,312.84,16893.36,Pending
c0386bda-e021-4fb6-9fcd-c20ba5650642,CUST-4651,2024-01-03,PROD-714,Product-49,10,192.82,1928.2,Shipped
4fde5c44-62fe-4518-9e2b-3941e65885a7,CUST-9862,2024-05-09,PROD-265,Product-35,69,436.76,30136.44,Shipped
9fe19b57-b9e3-42db-a3c5-ba5ae0bace2b,CUST-9637,2024-01-06,PROD-995,Product-20,45,115.12,5180.4,Pending
78f55a64-c789-449d-9659-d5e4f33f3cca,CUST-8498,2023-08-09,PROD-352,Product-54,42,260.6,10945.2,Delivered
8e43d851-7660-4bbf-84b9-09f471ac33a1,CUST-6670,2023-10-24,PROD-978,Product-87,43,234.21,10071.03,Shipped
60ec83bc-be2b-4177-999f-8f4f01c90afc,CUST-7715,2023-11-19,PROD-475,Product-38,88,241.43,21245.84,Delivered
39d7769f-c8c9-465f-8d5e-028e1e121d9d,CUST-8035,2023-06-28,PROD-231,Product-63,9,401.87,3616.83,Cancelled
5961992a-38f1-4e25-afdc-65e669f50367,CUST-7519,2023-09-09,PROD-652,Product-53,84,337.55,28354.2,Cancelled
c6b4acd1-e744-43b8-aef0-341bf25a25dc,CUST-6006,2023-12-02,PROD-846,Product-37,35,336.3,11770.5,Cancelled
6157285c-1757-44c0-aebe-770cf0013d03,CUST-5192,2023-09-19,PROD-648,Product-75,81,142.35,11530.35,Shipped
b089d797-c3ef-4e3f-a6f8-bfc0e8bdd899,CUST-3126,2024-06-03,PROD-526,Product-62,68,311.08,21153.44,Delivered
d4328291-9b66-4d63-9edd-7236b4b87ba3,CUST-3984,2023-11-10,PROD-391,Product-43,73,78.65,5741.45,Cancelled
d8ffb73f-7bf3-470b-a9e3-8e24ee0ebe9e,CUST-1127,2024-04-05,PROD-168,Product-49,48,416.41,19987.68,Pending
ffa631f6-bfbf-4395-8e08-b1d8a6923d07,CUST-3764,2023-08-11,PROD-554,Product-60,82,159.45,13074.9,Delivered
82fd7735-89a2-4c2b-8b01-452a98457a03,CUST-6208,2023-12-22,PROD-740,Product-31,36,367.28,13222.08,Cancelled
0e92aaef-eb25-498b-8d26-0bc4f40849b3,CUST-4430,2024-05-02,PROD-580,Product-46,74,271.78,20111.72,Shipped
d4f0af5f-2b03-4748-a804-4a98eac1126d,CUST-1551,2023-08-07,PROD-543,Product-95,41,167.73,6876.93,Delivered
baaa489c-3cd9-49e0-8fc9-f921e4bcba01,CUST-8421,2023-11-07,PROD-684,Product-45,8,173.76,1390.08,Shipped
b45c811b-c187-483a-ae79-b8408e43db5b,CUST-3144,2023-12-28,PROD-258,Product-79,46,360.26,16571.96,Delivered
985d902e-013e-40c2-83c9-2c075ab05e12,CUST-5649,2024-03-15,PROD-635,Product-83,81,139.27,11280.87,Pending
167db8a6-62bd-40ce-aa69-f65cca607cdf,CUST-2044,2023-07-21,PROD-828,Product-16,66,204.85,13520.1,Shipped
f785f25e-1b13-4a0a-bbb3-de61e93c916b,CUST-7579,2023-11-05,PROD-565,Product-90,52,29.36,1526.72,Delivered
9aef6c39-8365-4a40-b0e0-e95f2aed25bd,CUST-6081,2023-11-13,PROD-991,Product-42,17,58.19,989.23,Shipped
cd066579-61f7-4f22-9d4c-ca31d087d5e2,CUST-4118,2024-03-25,PROD-456,Product-29,49,203.03,9948.47,Delivered
e8f4f9df-fa81-4f3d-a793-795e3da61f4d,CUST-8825,2023-08-23,PROD-761,Product-85,13,135.24,1758.12,Shipped
2091089e-0df3-40ad-a4a7-3beb15d7c108,CUST-9370,2023-12-19,PROD-470,Product-81,34,353.84,12030.56,Cancelled
338bc938-4d58-4e7a-8825-6f4958c618da,CUST-7638,2024-05-05,PROD-608,Product-100,39,15.87,618.93,Shipped
c3a26383-949b-4d59-a0d5-a9053235a237,CUST-4948,2024-05-13,PROD-354,Product-82,57,251.53,14337.21,Pending
5e6136e6-0f26-43a9-9bbe-f115aa5bff40,CUST-2514,2024-03-29,PROD-932,Product-87,92,272.81,25098.52,Cancelled
b0b875e0-246e-4a1a-ba21-c253e51eb6d1,CUST-8427,2024-02-11,PROD-418,Product-98,9,460.89,4148.01,Delivered
f686e84f-18b2-4cda-a398-7e82b026d1ac,CUST-2914,2024-03-14,PROD-938,Product-11,69,92.09,6354.21,Shipped
e7f5efdf-6304-45ac-a9b5-2afcb82b3807,CUST-8107,2024-01-14,PROD-478,Product-35,52,20.21,1050.92,Shipped
365bc19d-db35-4e98-8070-5f9705848d26,CUST-1592,2024-05-23,PROD-592,Product-87,70,141.51,9905.7,Shipped
6c3178b2-4e5f-4a45-9b7b-18edb49889de,CUST-5448,2023-07-11,PROD-860,Product-50,46,286.04,13157.84,Shipped
ae250631-e60e-4d89-af55-3b83517ac323,CUST-5105,2024-06-01,PROD-186,Product-83,20,166.53,3330.6,Cancelled
d681ca28-51e6-4b92-b4e7-ca983e29d589,CUST-1583,2023-08-05,PROD-486,Product-12,67,288.09,19302.03,Pending
31619b2e-42ce-4388-a537-d159f5e32408,CUST-4176,2024-01-01,PROD-523,Product-78,65,127.38,8279.7,Delivered
b91a52bb-16d2-4efb-b70b-c3631f942fb0,CUST-1528,2023-12-22,PROD-552,Product-37,37,96.84,3583.08,Cancelled
07d57311-1150-4943-a16e-501dfa4ec657,CUST-4007,2023-09-26,PROD-487,Product-47,62,367.37,22776.94,Shipped
71d57612-94ea-4c17-8a9e-e99614a1005a,CUST-5655,2023-06-18,PROD-409,Product-18,66,191.68,12650.88,Delivered
da5e459f-a759-4eb6-965c-21f0e9ff1db5,CUST-7553,2023-11-17,PROD-537,Product-4,17,118.78,2019.26,Pending
7e758f86-efa2-42fc-b2df-d5613c2e9016,CUST-6073,2023-09-26,PROD-383,Product-70,28,330.42,9251.76,Delivered
09012551-6bef-4129-ab06-b9d8f9c6832a,CUST-5974,2024-02-29,PROD-576,Product-36,58,252.76,14660.08,Cancelled
178e0848-a7b5-4aac-99c4-46d8cb20af62,CUST-4849,2023-06-18,PROD-562,Product-73,50,226.63,11331.5,Shipped
1cc7c3b6-17ae-4eb7-a274-bbf51d8706a1,CUST-1346,2024-02-20,PROD-728,Product-32,53,179.11,9492.83,Shipped
afaad286-bbe6-4abe-b620-4ce0e9e76a88,CUST-6624,2024-05-17,PROD-874,Product-78,44,34.54,1519.76,Pending
1986d0ab-f0fd-40f6-b194-dba98e4abfa4,CUST-8766,2024-02-06,PROD-157,Product-23,74,376.59,27867.66,Cancelled
d62c03d2-9a41-4493-8dbf-65dfab4b4006,CUST-9539,2024-03-13,PROD-174,Product-58,76,43.54,3309.04,Delivered
2937ccd0-0897-4e9f-8a85-e998ae443521,CUST-3509,2023-08-31,PROD-324,Product-1,99,191.37,18945.63,Shipped
b6d50078-ded6-4c03-9ed4-c0ec60992100,CUST-5465,2024-04-21,PROD-360,Product-84,79,472.02,37289.58,Delivered
1f9d5b2c-7153-416c-9984-0ff2003c4dfa,CUST-7278,2023-07-27,PROD-710,Product-35,80,92.66,7412.8,Pending
fa674bc1-9dd5-439d-9ac5-3581800f52e8,CUST-4670,2024-02-24,PROD-428,Product-92,16,445.13,7122.08,Cancelled
38cf0c19-ff3f-4106-8999-48c56945f2e8,CUST-1792,2024-03-17,PROD-236,Product-65,36,334.83,12053.88,Delivered
d82aeff9-5364-4d87-bd6f-016df4fdb531,CUST-7628,2023-09-19,PROD-553,Product-45,17,161.49,2745.33,Cancelled
812104b3-4723-4d60-971a-f1881bc4c248,CUST-3919,2023-11-28,PROD-651,Product-81,95,15.74,1495.3,Cancelled
7c2fb659-0949-491d-b206-a41e76e19591,CUST-5859,2024-04-29,PROD-618,Product-78,22,360.87,7939.14,Delivered
f5467d7c-b24d-44f6-921b-506b8a50e4ee,CUST-2297,2024-05-01,PROD-715,Product-77,63,163.66,10310.58,Delivered
7d9a2c5a-b374-4a11-abd2-24e845804576,CUST-5734,2024-01-17,PROD-622,Product-88,43,13.02,559.86,Cancelled
0ea16d90-f3b1-4cd9-84a4-0c35f2c89205,CUST-7204,2024-05-05,PROD-829,Product-24,58,96.15,5576.7,Delivered
a313f935-b043-42ae-87fc-7f073448045c,CUST-1905,2024-01-29,PROD-596,Product-34,50,228.22,11411.0,Cancelled
9a1ea9da-bcbe-43ef-9a79-cc7bbd5d1df8,CUST-6740,2024-06-02,PROD-885,Product-91,36,490.13,17644.68,Delivered
8b1217b8-779b-453f-839c-16d8558b6615,CUST-6359,2023-11-16,PROD-904,Product-16,2,479.53,959.06,Delivered
01342677-fa90-4bbf-8e53-499c97076e8e,CUST-2698,2023-07-28,PROD-783,Product-86,62,155.64,9649.68,Delivered
bd40f324-da56-45c8-a532-7200b74f2a4b,CUST-5487,2024-01-06,PROD-269,Product-86,59,168.38,9934.42,Cancelled
15313a57-689a-4d10-b71e-c0e5e01f8a0f,CUST-8004,2024-01-10,PROD-784,Product-23,79,477.31,37707.49,Pending
aa678296-483f-476d-a0e7-5f1759ace3c2,CUST-7273,2023-12-22,PROD-779,Product-95,83,110.74,9191.42,Delivered
2e8daffc-a9aa-4ba8-ae63-041784b40af8,CUST-3187,2024-05-08,PROD-946,Product-42,68,173.29,11783.72,Cancelled
5e86eec7-f547-4176-96fd-dd001c50925e,CUST-4954,2023-07-20,PROD-236,Product-43,51,153.33,7819.83,Pending
45bcfd59-8cd6-4c2b-bdb4-9bcbe2778c99,CUST-2712,2024-04-17,PROD-512,Product-11,30,108.01,3240.3,Pending
b953d6f9-e802-44d8-914e-e090843c1324,CUST-7291,2023-08-10,PROD-736,Product-5,20,77.35,1547.0,Cancelled
8dc6cb93-97f7-43b4-a231-e3b547190d27,CUST-8886,2024-03-21,PROD-623,Product-47,70,120.74,8451.8,Pending
53d8f004-8319-4086-8929-be7ea0e42d5c,CUST-3019,2024-06-09,PROD-267,Product-2,6,15.53,93.18,Delivered
050107f0-c0ea-4ea8-a29a-de17ca4ce667,CUST-3168,2024-03-15,PROD-224,Product-20,38,177.76,6754.88,Delivered
26fb433b-4291-4338-92aa-832fd3c4d91c,CUST-3349,2024-02-21,PROD-805,Product-69,62,333.9,20701.8,Delivered
8b30e53a-1a28-4eb0-a7e3-ea0da81fee97,CUST-2459,2023-10-27,PROD-541,Product-41,73,117.43,8572.39,Cancelled
c0f41c28-e37d-4d0a-872e-c1faa9b816f3,CUST-5418,2024-05-02,PROD-647,Product-24,57,264.95,15102.15,Shipped
35f0bfe9-62f4-494a-974e-2d8815267af2,CUST-4098,2024-02-27,PROD-691,Product-73,5,321.76,1608.8,Delivered
0abb750a-26f5-461c-89ee-b56c07c862be,CUST-6356,2024-05-11,PROD-232,Product-41,18,344.83,6206.94,Shipped
2b3cce67-2ef6-4ae7-95eb-11d41e82bddf,CUST-9431,2023-08-23,PROD-550,Product-64,36,251.86,9066.96,Cancelled
88c057d1-a269-467c-ad6a-006360a4c808,CUST-6699,2024-01-17,PROD-100,Product-40,23,258.99,5956.77,Delivered
b30d0c20-d852-4aa4-97cd-ff44c21bffeb,CUST-9259,2023-07-14,PROD-999,Product-61,66,263.77,17408.82,Pending
e25fd16a-bf13-4ba2-9a8e-40c86a0eeaef,CUST-2183,2023-07-19,PROD-211,Product-73,41,180.05,7382.05,Shipped
18955e53-723d-4904-9b6b-bc61ec58bc2e,CUST-9827,2024-04-01,PROD-880,Product-13,86,44.43,3820.98,Cancelled
35ba3c5c-60fa-4f66-8aa9-e99ac68d4198,CUST-9411,2023-11-23,PROD-520,Product-49,39,163.25,6366.75,Cancelled
b3e89163-c305-4564-abea-4d53d98ea987,CUST-3977,2024-03-14,PROD-249,Product-27,76,442.76,33649.76,Shipped
8dad6148-c808-4ae6-b9b5-dfbfeb0e7204,CUST-6762,2023-10-05,PROD-542,Product-38,2,489.02,978.04,Cancelled
ec4cf5c6-ace1-40a5-8b9e-2d3e7a068b07,CUST-5046,2023-11-02,PROD-750,Product-23,67,443.75,29731.25,Pending
33cb6f9d-c4d1-46b3-a31d-dc0f16fc6816,CUST-6340,2023-12-28,PROD-953,Product-89,57,32.64,1860.48,Pending
45d05805-f313-4c3c-bb9e-e0719ec54b6a,CUST-3721,2024-03-20,PROD-173,Product-100,88,166.73,14672.24,Pending
b0ae996c-061c-4352-bd3a-4457b677411e,CUST-1640,2023-12-22,PROD-225,Product-16,13,110.91,1441.83,Pending
0133f38f-5a70-404b-ad5b-7b805079cf89,CUST-1407,2024-05-24,PROD-287,Product-27,52,221.76,11531.52,Shipped
784ae7bb-896a-4291-aa5e-240614b53169,CUST-7970,2024-05-02,PROD-520,Product-64,63,27.93,1759.59,Shipped
fd9efff2-3ed6-446b-8e24-0042b14c4b90,CUST-8597,2023-07-23,PROD-237,Product-31,5,298.47,1492.35,Shipped
3dc646c8-14b8-4046-9d90-deb8985f7b7a,CUST-5517,2024-04-29,PROD-798,Product-54,39,431.02,16809.78,Shipped
6c151a31-2a13-4c97-8d51-dd2df620f1a7,CUST-9001,2023-12-04,PROD-271,Product-39,86,121.49,10448.14,Shipped
6222c727-9746-4d1d-a815-3aeabf2a2821,CUST-7316,2024-02-14,PROD-530,Product-21,16,447.63,7162.08,Cancelled
ed2b1a02-5893-4868-aee0-72dc44edbaac,CUST-2352,2024-04-19,PROD-999,Product-53,50,86.67,4333.5,Cancelled
9dcbbe9d-b56d-40a3-8dc2-da98356e2266,CUST-1787,2023-08-29,PROD-480,Product-67,67,327.37,21933.79,Delivered
9a33dee2-57a3-43a5-b688-6ac3b26ddf52,CUST-5275,2023-08-05,PROD-289,Product-47,84,271.79,22830.36,Cancelled
0de45757-39af-444b-a2ba-01ee5516ccc5,CUST-4499,2023-07-25,PROD-926,Product-64,29,408.8,11855.2,Delivered
66cf9aae-c1a3-4a66-80c8-e96199a4fa78,CUST-6129,2024-05-17,PROD-565,Product-55,4,324.48,1297.92,Delivered
6656d8d5-cba2-4313-afba-9f40231660d5,CUST-4055,2023-11-08,PROD-773,Product-17,15,237.19,3557.85,Pending
33c28841-eb0c-41b8-8d11-1274a381f14e,CUST-9274,2024-01-25,PROD-154,Product-3,82,65.1,5338.2,Delivered
9ec39ec0-d9dd-4213-8c61-a47809681dec,CUST-2535,2024-02-05,PROD-684,Product-80,78,486.3,37931.4,Pending
dee09aa2-561d-4d86-b013-3a68464f2103,CUST-2270,2024-04-02,PROD-277,Product-2,2,111.2,222.4,Shipped
5765223b-2b21-4b20-a544-6c9a32a7c81c,CUST-3107,2024-01-29,PROD-178,Product-38,80,310.04,24803.2,Shipped
56e12bd0-0cc2-4e45-851f-deeaa86ee30c,CUST-8869,2023-11-13,PROD-287,Product-75,20,285.46,5709.2,Delivered
ffc87ed1-34e7-4766-8d6f-8486568c1e89,CUST-4399,2023-08-16,PROD-812,Product-71,56,157.07,8795.92,Cancelled
5ec2b1da-0c1f-4a03-b1fd-1c560aeaa9f1,CUST-8475,2023-07-15,PROD-540,Product-96,16,22.78,364.48,Pending
9322f43e-e18d-4c92-ac79-6cb1daeff63a,CUST-4671,2023-07-15,PROD-977,Product-64,64,352.31,22547.84,Shipped
cb1d91f0-31b3-48bf-9884-47a72fc49847,CUST-2168,2023-10-24,PROD-305,Product-23,22,169.09,3719.98,Delivered
